history_id,investor_id,idea_id,year,interaction_score
11856,543,342,2018,1
11857,543,620,2018,1
11858,543,690,2018,1
11859,543,871,2018,1
11860,543,128,2018,1
11861,544,377,2018,3
11862,544,58,2018,3
11863,544,832,2018,3
11864,544,653,2018,3
11865,544,215,2018,3
11866,544,458,2018,3
11867,544,162,2018,3
11868,544,578,2018,3
11869,544,658,2018,3
11870,544,256,2018,3
11871,544,296,2021,2
11872,544,699,2021,2
11873,544,303,2021,2
11874,544,715,2021,2
11875,544,481,2021,2
11876,544,942,2021,2
11877,544,610,2020,1
11878,544,357,2019,1
11879,544,128,2019,1
11880,544,352,2019,1
11881,545,60,2015,4
11882,545,916,2015,4
11883,545,975,2023,4
11884,545,278,2018,3
11885,545,596,2018,3
11886,545,601,2018,3
11887,545,206,2018,3
11888,545,417,2018,3
11889,545,860,2018,3
11890,545,459,2018,3
11891,545,568,2021,2
11892,545,249,2021,2
11893,545,156,2021,2
11894,545,95,2021,2
11895,545,47,2021,2
11896,545,127,2021,2
11897,545,124,2019,1
11898,545,671,2019,1
11899,545,798,2019,1
11900,545,736,2019,1
11901,546,407,2015,4
11902,546,465,2023,4
11903,546,679,2023,4
11904,546,923,2021,3
11905,546,741,2021,3
11906,546,425,2021,3
11907,546,507,2018,3
11908,546,591,2018,3
11909,546,878,2018,3
11910,546,879,2018,3
11911,546,219,2021,2
11912,546,764,2019,1
11913,546,852,2019,1
11914,546,803,2019,1
11915,546,624,2019,1
11916,546,984,2019,1
11917,546,596,2019,1
11918,546,575,2019,1
11919,546,226,2018,1
11920,546,553,2018,1
11921,547,344,2015,4
11922,547,597,2015,4
11923,547,698,2023,4
11924,547,213,2022,4
11925,547,871,2021,3
11926,547,183,2021,3
11927,547,414,2018,3
11928,547,35,2018,3
11929,547,561,2018,3
11930,547,802,2018,3
11931,547,275,2019,1
11932,547,812,2019,1
11933,547,874,2019,1
11934,547,76,2019,1
11935,547,943,2019,1
11936,547,454,2018,1
11937,547,509,2018,1
11938,547,661,2018,1
11939,547,174,2018,1
11940,547,455,2018,1
11941,548,748,2015,4
11942,548,380,2015,4
11943,548,513,2023,4
11944,548,698,2023,4
11945,548,344,2022,4
11946,548,253,2018,3
11947,548,485,2018,3
11948,548,312,2018,3
11949,548,659,2018,3
11950,548,842,2018,3
11951,548,649,2021,2
11952,548,151,2021,2
11953,548,259,2021,2
11954,548,149,2021,2
11955,548,510,2021,2
11956,548,684,2019,1
11957,548,625,2019,1
11958,548,284,2019,1
11959,548,561,2019,1
11960,548,216,2019,1
11961,549,386,2015,4
11962,549,30,2015,4
11963,549,276,2023,4
11964,549,212,2023,4
11965,549,278,2023,4
11966,549,243,2023,4
11967,549,428,2023,4
11968,549,996,2022,4
11969,549,384,2022,4
11970,549,862,2022,4
11971,549,592,2021,2
11972,549,36,2021,2
11973,549,135,2021,2
11974,549,411,2021,2
11975,549,352,2019,1
11976,549,502,2019,1
11977,549,753,2019,1
11978,549,69,2019,1
11979,549,478,2019,1
11980,549,141,2019,1
11981,550,886,2018,3
11982,550,818,2018,3
11983,550,879,2018,3
11984,550,689,2018,3
11985,550,668,2018,3
11986,550,616,2018,3
11987,550,237,2018,3
11988,550,298,2018,3
11989,550,121,2018,3
11990,550,590,2018,3
11991,550,974,2020,1
11992,550,775,2019,1
11993,550,778,2019,1
11994,550,202,2019,1
11995,550,225,2019,1
11996,550,243,2019,1
11997,550,300,2019,1
11998,550,530,2018,1
11999,550,996,2018,1
12000,550,333,2018,1
12001,551,168,2015,4
12002,551,485,2015,4
12003,551,133,2023,4
12004,551,764,2018,3
12005,551,847,2018,3
12006,551,417,2018,3
12007,551,748,2018,3
12008,551,589,2018,3
12009,551,25,2018,3
12010,551,807,2018,3
12011,551,559,2021,2
12012,551,620,2021,2
12013,551,752,2020,1
12014,551,242,2020,1
12015,551,944,2019,1
12016,551,972,2019,1
12017,551,302,2019,1
12018,551,902,2019,1
12019,551,346,2019,1
12020,551,878,2019,1
12021,552,76,2015,4
12022,552,852,2015,4
12023,552,609,2023,4
12024,552,816,2023,4
12025,552,964,2018,3
12026,552,592,2018,3
12027,552,759,2018,3
12028,552,380,2018,3
12029,552,108,2018,3
12030,552,629,2018,3
12031,552,640,2021,2
12032,552,747,2021,2
12033,552,520,2021,2
12034,552,323,2021,2
12035,552,936,2021,2
12036,552,233,2021,2
12037,552,591,2019,1
12038,552,302,2019,1
12039,552,150,2019,1
12040,552,822,2019,1
12041,553,140,2015,4
12042,553,682,2023,4
12043,553,169,2022,4
12044,553,3,2022,4
12045,553,775,2018,3
12046,553,830,2018,3
12047,553,791,2018,3
12048,553,516,2018,3
12049,553,915,2018,3
12050,553,941,2018,3
12051,553,368,2021,2
12052,553,530,2021,2
12053,553,553,2021,2
12054,553,771,2021,2
12055,553,469,2021,2
12056,553,495,2021,2
12057,553,780,2021,2
12058,553,194,2021,2
12059,553,537,2021,2
12060,553,655,2019,1
12061,554,493,2018,3
12062,554,766,2018,3
12063,554,782,2018,3
12064,554,127,2018,3
12065,554,707,2018,3
12066,554,228,2018,3
12067,554,196,2018,3
12068,554,645,2018,3
12069,554,311,2018,3
12070,554,995,2018,3
12071,554,216,2021,2
12072,554,548,2021,2
12073,554,15,2021,2
12074,554,392,2021,2
12075,554,584,2021,2
12076,554,464,2019,1
12077,554,805,2019,1
12078,554,128,2019,1
12079,554,505,2019,1
12080,554,240,2019,1
12081,555,856,2015,4
12082,555,90,2015,4
12083,555,580,2023,4
12084,555,423,2023,4
12085,555,698,2023,4
12086,555,185,2023,4
12087,555,338,2022,4
12088,555,376,2018,3
12089,555,973,2018,3
12090,555,18,2018,3
12091,555,326,2021,2
12092,555,732,2021,2
12093,555,904,2019,1
12094,555,5,2019,1
12095,555,625,2019,1
12096,555,716,2019,1
12097,555,655,2019,1
12098,555,953,2019,1
12099,555,198,2019,1
12100,555,441,2019,1
12101,556,705,2018,3
12102,556,761,2018,3
12103,556,329,2018,3
12104,556,382,2018,3
12105,556,668,2018,3
12106,556,886,2018,3
12107,556,734,2018,3
12108,556,514,2018,3
12109,556,768,2018,3
12110,556,346,2018,3
12111,556,694,2021,2
12112,556,343,2019,1
12113,556,775,2019,1
12114,556,145,2019,1
12115,556,871,2018,1
12116,556,384,2018,1
12117,556,719,2018,1
12118,556,116,2018,1
12119,556,922,2018,1
12120,556,130,2018,1
12121,557,512,2015,4
12122,557,29,2022,4
12123,557,162,2022,4
12124,557,375,2021,3
12125,557,395,2021,3
12126,557,109,2021,3
12127,557,948,2018,3
12128,557,661,2018,3
12129,557,505,2018,3
12130,557,691,2018,3
12131,557,82,2019,1
12132,557,882,2019,1
12133,557,153,2019,1
12134,557,50,2019,1
12135,557,477,2019,1
12136,557,892,2018,1
12137,557,5,2018,1
12138,557,982,2018,1
12139,557,757,2018,1
12140,557,409,2018,1
12141,558,677,2015,5
12142,558,958,2015,4
12143,558,143,2023,4
12144,558,977,2023,4
12145,558,825,2023,4
12146,558,324,2018,3
12147,558,732,2018,3
12148,558,930,2018,3
12149,558,875,2018,3
12150,558,994,2018,3
12151,558,522,2021,2
12152,558,734,2021,2
12153,558,154,2021,2
12154,558,770,2021,2
12155,558,328,2020,2
12156,558,955,2019,1
12157,558,610,2019,1
12158,558,126,2019,1
12159,558,182,2019,1
12160,558,179,2019,1
12161,559,529,2018,3
12162,559,786,2018,3
12163,559,458,2018,3
12164,559,437,2018,3
12165,559,754,2018,3
12166,559,515,2018,3
12167,559,77,2018,3
12168,559,533,2018,3
12169,559,386,2018,3
12170,559,838,2018,3
12171,559,329,2021,2
12172,559,639,2021,2
12173,559,657,2021,2
12174,559,78,2021,2
12175,559,615,2021,2
12176,559,337,2021,2
12177,559,823,2021,2
12178,559,950,2019,1
12179,559,862,2019,1
12180,559,751,2019,1
12181,560,942,2015,4
12182,560,610,2023,4
12183,560,41,2022,4
12184,560,177,2018,3
12185,560,633,2018,3
12186,560,253,2018,3
12187,560,516,2018,3
12188,560,319,2018,3
12189,560,669,2018,3
12190,560,475,2018,3
12191,560,636,2021,2
12192,560,211,2021,2
12193,560,130,2021,2
12194,560,565,2021,2
12195,560,681,2021,2
12196,560,232,2020,1
12197,560,8,2019,1
12198,560,953,2019,1
12199,560,566,2019,1
12200,560,57,2019,1
12201,561,541,2015,4
12202,561,111,2018,3
12203,561,625,2018,3
12204,561,617,2018,3
12205,561,606,2018,3
12206,561,329,2018,3
12207,561,614,2018,3
12208,561,716,2018,3
12209,561,972,2018,3
12210,561,315,2018,3
12211,561,332,2019,1
12212,561,34,2019,1
12213,561,517,2019,1
12214,561,703,2018,1
12215,561,214,2018,1
12216,561,505,2018,1
12217,561,612,2018,1
12218,561,776,2018,1
12219,561,208,2018,1
12220,561,240,2018,1
12221,562,936,2015,4
12222,562,698,2022,4
12223,562,412,2022,4
12224,562,211,2018,3
12225,562,776,2018,3
12226,562,100,2018,3
12227,562,467,2018,3
12228,562,141,2018,3
12229,562,366,2018,3
12230,562,959,2018,3
12231,562,526,2021,2
12232,562,812,2021,2
12233,562,243,2021,2
12234,562,437,2020,1
12235,562,754,2019,1
12236,562,356,2019,1
12237,562,665,2019,1
12238,562,711,2019,1
12239,562,699,2018,1
12240,562,978,2018,1
12241,563,600,2023,4
12242,563,497,2023,4
12243,563,469,2023,4
12244,563,999,2023,4
12245,563,511,2022,4
12246,563,345,2022,4
12247,563,935,2018,3
12248,563,337,2018,3
12249,563,376,2018,3
12250,563,178,2018,3
12251,563,487,2019,1
12252,563,138,2019,1
12253,563,239,2019,1
12254,563,65,2019,1
12255,563,784,2019,1
12256,563,303,2019,1
12257,563,962,2019,1
12258,563,686,2019,1
12259,563,232,2019,1
12260,563,733,2019,1
12261,564,744,2015,4
12262,564,604,2015,4
12263,564,233,2023,4
12264,564,828,2022,4
12265,564,886,2018,3
12266,564,287,2018,3
12267,564,618,2018,3
12268,564,890,2018,3
12269,564,124,2018,3
12270,564,320,2018,3
12271,564,775,2019,1
12272,564,446,2019,1
12273,564,942,2019,1
12274,564,488,2019,1
12275,564,225,2019,1
12276,564,922,2018,1
12277,564,435,2018,1
12278,564,520,2018,1
12279,564,750,2018,1
12280,564,282,2018,1
12281,565,900,2015,4
12282,565,542,2015,4
12283,565,168,2023,4
12284,565,852,2023,4
12285,565,334,2022,4
12286,565,388,2022,4
12287,565,393,2021,3
12288,565,141,2018,3
12289,565,118,2018,3
12290,565,963,2018,3
12291,565,919,2019,1
12292,565,295,2019,1
12293,565,313,2018,1
12294,565,671,2018,1
12295,565,4,2018,1
12296,565,586,2018,1
12297,565,33,2018,1
12298,565,81,2018,1
12299,565,944,2018,1
12300,565,305,2018,1
12301,566,700,2018,3
12302,566,7,2018,3
12303,566,678,2018,3
12304,566,310,2018,3
12305,566,743,2018,3
12306,566,888,2018,3
12307,566,602,2018,3
12308,566,69,2018,3
12309,566,185,2018,3
12310,566,148,2018,3
12311,566,20,2019,1
12312,566,30,2019,1
12313,566,838,2019,1
12314,566,793,2019,1
12315,566,396,2018,1
12316,566,790,2018,1
12317,566,616,2018,1
12318,566,944,2018,1
12319,566,188,2018,1
12320,566,798,2018,1
12321,567,842,2018,3
12322,567,973,2018,3
12323,567,924,2018,3
12324,567,608,2018,3
12325,567,202,2018,3
12326,567,861,2018,3
12327,567,670,2018,3
12328,567,912,2018,3
12329,567,825,2018,3
12330,567,292,2018,3
12331,567,365,2021,2
12332,567,520,2021,2
12333,567,228,2021,2
12334,567,377,2021,2
12335,567,486,2021,2
12336,567,362,2020,1
12337,567,203,2019,1
12338,567,966,2019,1
12339,567,897,2019,1
12340,567,117,2019,1
12341,568,135,2015,4
12342,568,160,2015,4
12343,568,935,2015,4
12344,568,438,2023,4
12345,568,646,2023,4
12346,568,218,2023,4
12347,568,919,2023,4
12348,568,630,2018,3
12349,568,910,2018,3
12350,568,663,2018,3
12351,568,79,2021,2
12352,568,406,2021,2
12353,568,265,2021,2
12354,568,961,2021,2
12355,568,479,2021,2
12356,568,757,2019,1
12357,568,67,2019,1
12358,568,21,2019,1
12359,568,566,2019,1
12360,568,283,2019,1
12361,569,981,2023,4
12362,569,603,2022,4
12363,569,427,2021,3
12364,569,949,2021,3
12365,569,923,2021,3
12366,569,425,2021,3
12367,569,632,2021,3
12368,569,165,2018,3
12369,569,138,2018,3
12370,569,276,2018,3
12371,569,593,2019,1
12372,569,745,2019,1
12373,569,503,2019,1
12374,569,249,2018,1
12375,569,297,2018,1
12376,569,190,2018,1
12377,569,963,2018,1
12378,569,555,2018,1
12379,569,703,2018,1
12380,569,374,2018,1
12381,570,772,2023,4
12382,570,601,2022,4
12383,570,316,2021,3
12384,570,651,2018,3
12385,570,246,2018,3
12386,570,983,2018,3
12387,570,421,2018,3
12388,570,757,2018,3
12389,570,634,2018,3
12390,570,584,2018,3
12391,570,912,2019,1
12392,570,834,2019,1
12393,570,952,2019,1
12394,570,945,2018,1
12395,570,512,2018,1
12396,570,887,2018,1
12397,570,234,2018,1
12398,570,141,2018,1
12399,570,96,2018,1
12400,570,440,2018,1
12401,571,733,2018,3
12402,571,331,2018,3
12403,571,541,2018,3
12404,571,43,2018,3
12405,571,19,2018,3
12406,571,393,2018,3
12407,571,375,2018,3
12408,571,953,2018,3
12409,571,572,2018,3
12410,571,818,2018,3
12411,571,991,2019,1
12412,571,278,2019,1
12413,571,943,2019,1
12414,571,663,2019,1
12415,571,175,2019,1
12416,571,565,2018,1
12417,571,399,2018,1
12418,571,612,2018,1
12419,571,975,2018,1
12420,571,374,2018,1
12421,572,149,2020,3
12422,572,111,2018,3
12423,572,929,2018,3
12424,572,373,2018,3
12425,572,634,2018,3
12426,572,167,2018,3
12427,572,283,2018,3
12428,572,648,2018,3
12429,572,163,2018,3
12430,572,821,2018,3
12431,572,803,2019,1
12432,572,722,2019,1
12433,572,428,2019,1
12434,572,160,2019,1
12435,572,807,2018,1
12436,572,753,2018,1
12437,572,554,2018,1
12438,572,425,2018,1
12439,572,979,2018,1
12440,572,470,2017,1
12441,573,866,2022,4
12442,573,408,2022,4
12443,573,746,2022,4
12444,573,520,2021,3
12445,573,859,2021,3
12446,573,392,2018,3
12447,573,43,2018,3
12448,573,150,2018,3
12449,573,821,2018,3
12450,573,637,2018,3
12451,573,225,2019,1
12452,573,197,2019,1
12453,573,200,2019,1
12454,573,608,2019,1
12455,573,708,2018,1
12456,573,997,2018,1
12457,573,569,2018,1
12458,573,427,2018,1
12459,573,141,2018,1
12460,573,222,2018,1
12461,574,889,2015,4
12462,574,367,2023,4
12463,574,396,2022,4
12464,574,902,2022,4
12465,574,821,2022,4
12466,574,991,2018,3
12467,574,973,2018,3
12468,574,379,2018,3
12469,574,125,2018,3
12470,574,957,2018,3
12471,574,20,2021,2
12472,574,919,2021,2
12473,574,52,2021,2
12474,574,8,2019,1
12475,574,395,2019,1
12476,574,320,2019,1
12477,574,634,2019,1
12478,574,276,2019,1
12479,574,892,2019,1
12480,574,491,2019,1
12481,575,260,2015,4
12482,575,870,2023,4
12483,575,995,2023,4
12484,575,186,2022,4
12485,575,335,2018,3
12486,575,891,2018,3
12487,575,298,2018,3
12488,575,940,2018,3
12489,575,914,2018,3
12490,575,514,2018,3
12491,575,973,2019,1
12492,575,279,2019,1
12493,575,383,2019,1
12494,575,301,2019,1
12495,575,51,2019,1
12496,575,262,2019,1
12497,575,860,2019,1
12498,575,898,2018,1
12499,575,399,2018,1
12500,575,646,2018,1
12501,576,629,2023,4
12502,576,827,2023,4
12503,576,376,2023,4
12504,576,662,2018,3
12505,576,921,2018,3
12506,576,53,2018,3
12507,576,101,2018,3
12508,576,47,2018,3
12509,576,876,2018,3
12510,576,498,2018,3
12511,576,278,2021,2
12512,576,302,2021,2
12513,576,10,2021,2
12514,576,122,2021,2
12515,576,154,2021,2
12516,576,199,2021,2
12517,576,326,2019,1
12518,576,950,2019,1
12519,576,565,2019,1
12520,576,538,2019,1
12521,577,664,2015,4
12522,577,996,2015,4
12523,577,995,2022,4
12524,577,458,2022,4
12525,577,142,2021,3
12526,577,352,2018,3
12527,577,486,2018,3
12528,577,479,2018,3
12529,577,451,2018,3
12530,577,325,2018,3
12531,577,916,2021,2
12532,577,484,2021,2
12533,577,348,2019,1
12534,577,106,2019,1
12535,577,289,2019,1
12536,577,82,2019,1
12537,577,107,2018,1
12538,577,795,2018,1
12539,577,21,2018,1
12540,577,315,2018,1
12541,578,170,2015,4
12542,578,420,2015,4
12543,578,331,2023,4
12544,578,30,2018,3
12545,578,70,2018,3
12546,578,101,2018,3
12547,578,930,2018,3
12548,578,88,2018,3
12549,578,381,2018,3
12550,578,594,2018,3
12551,578,987,2021,2
12552,578,757,2021,2
12553,578,751,2019,1
12554,578,809,2019,1
12555,578,836,2019,1
12556,578,211,2019,1
12557,578,110,2019,1
12558,578,857,2019,1
12559,578,693,2019,1
12560,578,610,2019,1
12561,579,489,2022,4
12562,579,748,2022,4
12563,579,908,2021,3
12564,579,183,2021,3
12565,579,768,2018,3
12566,579,449,2018,3
12567,579,752,2018,3
12568,579,843,2018,3
12569,579,802,2018,3
12570,579,757,2018,3
12571,579,628,2019,1
12572,579,517,2019,1
12573,579,663,2019,1
12574,579,722,2019,1
12575,579,545,2018,1
12576,579,948,2018,1
12577,579,366,2018,1
12578,579,965,2018,1
12579,579,110,2018,1
12580,579,371,2018,1
12581,580,912,2018,3
12582,580,727,2018,3
12583,580,351,2018,3
12584,580,593,2018,3
12585,580,990,2018,3
12586,580,642,2018,3
12587,580,262,2018,3
12588,580,475,2018,3
12589,580,459,2018,3
12590,580,582,2018,3
12591,580,811,2021,2
12592,580,234,2021,2
12593,580,845,2021,2
12594,580,482,2021,2
12595,580,955,2021,2
12596,580,590,2019,1
12597,580,165,2019,1
12598,580,676,2019,1
12599,580,161,2019,1
12600,580,62,2019,1
12601,581,638,2023,4
12602,581,532,2023,4
12603,581,269,2022,4
12604,581,756,2022,4
12605,581,477,2018,3
12606,581,863,2018,3
12607,581,123,2018,3
12608,581,769,2018,3
12609,581,872,2018,3
12610,581,131,2018,3
12611,581,475,2021,2
12612,581,346,2021,2
12613,581,759,2021,2
12614,581,561,2021,2
12615,581,119,2019,1
12616,581,992,2019,1
12617,581,906,2019,1
12618,581,509,2019,1
12619,581,970,2019,1
12620,581,620,2019,1
12621,582,61,2015,4
12622,582,616,2023,4
12623,582,349,2023,4
12624,582,746,2023,4
12625,582,17,2022,4
12626,582,157,2022,4
12627,582,981,2018,3
12628,582,250,2018,3
12629,582,498,2018,3
12630,582,16,2018,3
12631,582,899,2021,2
12632,582,621,2021,2
12633,582,865,2021,2
12634,582,778,2021,2
12635,582,361,2021,2
12636,582,328,2020,1
12637,582,719,2019,1
12638,582,701,2019,1
12639,582,569,2019,1
12640,582,455,2019,1
12641,583,767,2015,4
12642,583,394,2023,4
12643,583,854,2023,4
12644,583,203,2022,4
12645,583,26,2022,4
12646,583,548,2018,3
12647,583,926,2018,3
12648,583,856,2018,3
12649,583,951,2018,3
12650,583,874,2018,3
12651,583,368,2021,2
12652,583,647,2019,1
12653,583,734,2019,1
12654,583,331,2019,1
12655,583,841,2019,1
12656,583,977,2019,1
12657,583,695,2019,1
12658,583,586,2019,1
12659,583,953,2019,1
12660,583,276,2019,1
12661,584,621,2015,4
12662,584,772,2023,4
12663,584,25,2022,4
12664,584,340,2022,4
12665,584,121,2018,3
12666,584,315,2018,3
12667,584,849,2018,3
12668,584,800,2018,3
12669,584,728,2018,3
12670,584,983,2018,3
12671,584,659,2019,1
12672,584,34,2019,1
12673,584,140,2019,1
12674,584,807,2019,1
12675,584,209,2018,1
12676,584,325,2018,1
12677,584,564,2018,1
12678,584,118,2018,1
12679,584,374,2018,1
12680,584,555,2018,1
12681,585,51,2018,3
12682,585,852,2018,3
12683,585,139,2018,3
12684,585,824,2018,3
12685,585,175,2018,3
12686,585,300,2018,3
12687,585,186,2018,3
12688,585,457,2018,3
12689,585,916,2018,3
12690,585,413,2018,3
12691,585,88,2021,2
12692,585,463,2021,2
12693,585,649,2021,2
12694,585,678,2021,2
12695,585,664,2021,2
12696,585,115,2021,2
12697,585,209,2021,2
12698,585,879,2019,1
12699,585,407,2019,1
12700,585,507,2019,1
12701,586,101,2015,4
12702,586,883,2023,4
12703,586,588,2023,4
12704,586,248,2018,3
12705,586,808,2018,3
12706,586,493,2018,3
12707,586,244,2018,3
12708,586,796,2018,3
12709,586,336,2018,3
12710,586,95,2018,3
12711,586,624,2021,2
12712,586,521,2021,2
12713,586,824,2021,2
12714,586,427,2020,1
12715,586,873,2020,1
12716,586,649,2020,1
12717,586,741,2020,1
12718,586,579,2019,1
12719,586,149,2019,1
12720,586,747,2019,1
12721,587,556,2015,4
12722,587,183,2023,4
12723,587,565,2023,4
12724,587,219,2023,4
12725,587,429,2022,4
12726,587,755,2022,4
12727,587,206,2018,3
12728,587,436,2018,3
12729,587,721,2018,3
12730,587,825,2018,3
12731,587,677,2021,2
12732,587,130,2021,2
12733,587,281,2021,2
12734,587,809,2021,2
12735,587,653,2021,2
12736,587,604,2019,1
12737,587,107,2019,1
12738,587,522,2019,1
12739,587,462,2019,1
12740,587,393,2019,1
12741,588,994,2015,5
12742,588,641,2015,4
12743,588,515,2015,4
12744,588,313,2023,4
12745,588,480,2022,4
12746,588,412,2018,3
12747,588,785,2018,3
12748,588,86,2018,3
12749,588,968,2018,3
12750,588,508,2018,3
12751,588,552,2021,2
12752,588,402,2021,2
12753,588,343,2021,2
12754,588,197,2021,2
12755,588,814,2019,1
12756,588,999,2019,1
12757,588,649,2019,1
12758,588,873,2019,1
12759,588,898,2019,1
12760,588,565,2019,1
12761,589,985,2015,4
12762,589,410,2023,4
12763,589,326,2022,4
12764,589,447,2018,3
12765,589,872,2018,3
12766,589,837,2018,3
12767,589,723,2018,3
12768,589,127,2018,3
12769,589,754,2018,3
12770,589,894,2018,3
12771,589,611,2021,2
12772,589,606,2021,2
12773,589,514,2021,2
12774,589,912,2021,2
12775,589,691,2020,1
12776,589,936,2019,1
12777,589,580,2019,1
12778,589,683,2019,1
12779,589,996,2019,1
12780,589,152,2019,1
12781,590,352,2023,4
12782,590,283,2022,4
12783,590,109,2022,4
12784,590,314,2018,3
12785,590,517,2018,3
12786,590,108,2018,3
12787,590,526,2018,3
12788,590,191,2018,3
12789,590,842,2018,3
12790,590,155,2018,3
12791,590,658,2021,2
12792,590,524,2021,2
12793,590,205,2021,2
12794,590,276,2019,1
12795,590,163,2019,1
12796,590,584,2019,1
12797,590,621,2019,1
12798,590,362,2019,1
12799,590,901,2019,1
12800,590,586,2019,1
12801,591,491,2015,4
12802,591,895,2021,3
12803,591,859,2021,3
12804,591,14,2018,3
12805,591,656,2018,3
12806,591,716,2018,3
12807,591,466,2018,3
12808,591,638,2018,3
12809,591,846,2018,3
12810,591,138,2018,3
12811,591,860,2019,1
12812,591,135,2019,1
12813,591,402,2019,1
12814,591,697,2018,1
12815,591,542,2018,1
12816,591,564,2018,1
12817,591,996,2018,1
12818,591,506,2018,1
12819,591,483,2018,1
12820,591,945,2018,1
12821,592,298,2015,4
12822,592,645,2023,4
12823,592,89,2021,3
12824,592,755,2018,3
12825,592,273,2018,3
12826,592,795,2018,3
12827,592,375,2018,3
12828,592,163,2018,3
12829,592,617,2018,3
12830,592,897,2018,3
12831,592,404,2019,1
12832,592,291,2019,1
12833,592,642,2019,1
12834,592,108,2019,1
12835,592,243,2019,1
12836,592,258,2019,1
12837,592,788,2018,1
12838,592,751,2018,1
12839,592,474,2018,1
12840,592,965,2018,1
12841,593,40,2015,4
12842,593,947,2023,4
